Date_Arrivee,ID_Residence
2024-06-26,Residence_24
2024-06-26,Residence_24
2024-06-26,Residence_18
2024-06-26,Residence_20
2024-06-26,Residence_1
2024-06-26,Residence_13
2024-06-26,Residence_12
2024-06-26,Residence_22
2024-06-26,Residence_10
2024-06-26,Residence_26
2024-06-26,Residence_23
2024-06-26,Residence_13
2024-06-26,Residence_19
2024-06-26,Residence_20
2024-06-26,Residence_6
2024-06-26,Residence_20
2024-06-26,Residence_4
2024-06-26,Residence_6
2024-06-26,Residence_9
2024-06-26,Residence_5
2024-06-26,Residence_5
2024-06-26,Residence_10
2024-06-26,Residence_3
2024-06-26,Residence_10
2024-06-26,Residence_11
2024-06-26,Residence_3
2024-06-26,Residence_20
2024-06-26,Residence_22
2024-06-26,Residence_25
2024-06-27,Residence_22
2024-06-27,Residence_1
2024-06-27,Residence_23
2024-06-27,Residence_14
2024-06-27,Residence_24
2024-06-27,Residence_5
2024-06-27,Residence_7
2024-06-27,Residence_1
2024-06-27,Residence_21
2024-06-27,Residence_16
2024-06-27,Residence_21
2024-06-27,Residence_27
2024-06-27,Residence_16
2024-06-27,Residence_6
2024-06-27,Residence_10
2024-06-27,Residence_5
2024-06-27,Residence_18
2024-06-27,Residence_5
2024-06-27,Residence_1
2024-06-27,Residence_7
2024-06-27,Residence_20
2024-06-27,Residence_22
2024-06-27,Residence_22
2024-06-27,Residence_1
2024-06-28,Residence_18
2024-06-28,Residence_5
2024-06-28,Residence_21
2024-06-28,Residence_11
2024-06-28,Residence_1
2024-06-28,Residence_7
2024-06-28,Residence_10
2024-06-28,Residence_21
2024-06-28,Residence_1
2024-06-28,Residence_6
2024-06-28,Residence_19
2024-06-28,Residence_18
2024-06-28,Residence_20
2024-06-28,Residence_27
2024-06-28,Residence_16
2024-06-28,Residence_10
2024-06-28,Residence_18
2024-06-28,Residence_26
2024-06-28,Residence_16
2024-06-28,Residence_15
2024-06-28,Residence_2
2024-06-28,Residence_27
2024-06-28,Residence_16
2024-06-28,Residence_21
2024-06-28,Residence_25
2024-06-28,Residence_19
2024-06-28,Residence_25
2024-06-28,Residence_4
2024-06-28,Residence_23
2024-06-29,Residence_15
2024-06-29,Residence_27
2024-06-29,Residence_4
2024-06-29,Residence_15
2024-06-29,Residence_8
2024-06-29,Residence_25
2024-06-29,Residence_3
2024-06-29,Residence_15
2024-06-29,Residence_2
2024-06-29,Residence_14
2024-06-29,Residence_25
2024-06-29,Residence_22
2024-06-29,Residence_21
2024-06-29,Residence_23
2024-06-29,Residence_5
2024-06-29,Residence_11
2024-06-29,Residence_23
2024-06-29,Residence_25
2024-06-29,Residence_4
2024-06-29,Residence_16
2024-06-29,Residence_4
2024-06-29,Residence_21
2024-06-29,Residence_11
2024-06-29,Residence_20
2024-06-29,Residence_4
2024-06-29,Residence_19
2024-06-29,Residence_12
2024-06-30,Residence_22
2024-06-30,Residence_2
2024-06-30,Residence_13
2024-06-30,Residence_26
2024-06-30,Residence_27
2024-06-30,Residence_3
2024-06-30,Residence_19
2024-06-30,Residence_17
2024-06-30,Residence_5
2024-06-30,Residence_19
2024-06-30,Residence_6
2024-06-30,Residence_23
2024-06-30,Residence_21
2024-06-30,Residence_18
2024-06-30,Residence_9
2024-06-30,Residence_23
2024-06-30,Residence_8
2024-06-30,Residence_25
2024-06-30,Residence_5
2024-06-30,Residence_1
2024-06-30,Residence_2
2024-06-30,Residence_7
2024-06-30,Residence_22
2024-06-30,Residence_26
2024-06-30,Residence_18
2024-06-30,Residence_18
2024-06-30,Residence_9
2024-07-01,Residence_24
2024-07-01,Residence_20
2024-07-01,Residence_20
2024-07-01,Residence_8
2024-07-01,Residence_18
2024-07-01,Residence_1
2024-07-01,Residence_26
2024-07-01,Residence_12
2024-07-01,Residence_1
2024-07-01,Residence_4
2024-07-01,Residence_27
2024-07-01,Residence_2
2024-07-01,Residence_27
2024-07-01,Residence_26
2024-07-01,Residence_8
2024-07-01,Residence_25
2024-07-01,Residence_24
2024-07-01,Residence_23
2024-07-02,Residence_11
2024-07-02,Residence_23
2024-07-02,Residence_16
2024-07-02,Residence_26
2024-07-02,Residence_10
2024-07-02,Residence_9
2024-07-02,Residence_21
2024-07-02,Residence_10
2024-07-02,Residence_17
2024-07-02,Residence_1
2024-07-02,Residence_13
2024-07-02,Residence_26
2024-07-02,Residence_25
2024-07-02,Residence_19
2024-07-03,Residence_1
2024-07-03,Residence_25
2024-07-03,Residence_14
2024-07-03,Residence_8
2024-07-03,Residence_3
2024-07-03,Residence_23
2024-07-03,Residence_14
2024-07-03,Residence_22
2024-07-03,Residence_10
2024-07-03,Residence_5
2024-07-03,Residence_20
2024-07-03,Residence_13
2024-07-03,Residence_23
2024-07-04,Residence_15
2024-07-04,Residence_21
2024-07-04,Residence_22
2024-07-04,Residence_19
2024-07-04,Residence_13
2024-07-04,Residence_9
2024-07-04,Residence_16
2024-07-04,Residence_1
2024-07-04,Residence_26
2024-07-04,Residence_6
2024-07-04,Residence_9
2024-07-04,Residence_20
2024-07-04,Residence_22
2024-07-04,Residence_16
2024-07-04,Residence_22
2024-07-04,Residence_8
2024-07-04,Residence_10
2024-07-04,Residence_19
2024-07-04,Residence_13
2024-07-04,Residence_25
2024-07-04,Residence_10
2024-07-04,Residence_25
2024-07-04,Residence_3
2024-07-04,Residence_20
2024-07-04,Residence_17
2024-07-04,Residence_11
2024-07-05,Residence_7
2024-07-05,Residence_25
2024-07-05,Residence_9
2024-07-05,Residence_17
2024-07-05,Residence_5
2024-07-05,Residence_4
2024-07-05,Residence_26
2024-07-05,Residence_3
2024-07-05,Residence_23
2024-07-05,Residence_19
2024-07-05,Residence_12
2024-07-05,Residence_22
2024-07-05,Residence_24
2024-07-05,Residence_17
2024-07-05,Residence_13
2024-07-05,Residence_18
2024-07-05,Residence_15
2024-07-05,Residence_8
2024-07-05,Residence_11
2024-07-05,Residence_1
2024-07-05,Residence_25
2024-07-05,Residence_22
2024-07-05,Residence_20
2024-07-05,Residence_24
2024-07-05,Residence_3
2024-07-06,Residence_1
2024-07-06,Residence_22
2024-07-06,Residence_10
2024-07-06,Residence_19
2024-07-06,Residence_14
2024-07-06,Residence_14
2024-07-06,Residence_20
2024-07-06,Residence_8
2024-07-06,Residence_19
2024-07-06,Residence_1
2024-07-06,Residence_15
2024-07-06,Residence_11
2024-07-06,Residence_14
2024-07-06,Residence_25
2024-07-06,Residence_19
2024-07-07,Residence_20
2024-07-07,Residence_6
2024-07-07,Residence_10
2024-07-07,Residence_19
2024-07-07,Residence_10
2024-07-07,Residence_15
2024-07-07,Residence_6
2024-07-07,Residence_17
2024-07-07,Residence_15
2024-07-07,Residence_5
2024-07-07,Residence_23
2024-07-07,Residence_17
2024-07-07,Residence_26
2024-07-07,Residence_14
2024-07-07,Residence_23
2024-07-07,Residence_23
2024-07-07,Residence_23
2024-07-07,Residence_17
2024-07-07,Residence_22
2024-07-07,Residence_10
2024-07-07,Residence_15
2024-07-07,Residence_23
2024-07-07,Residence_7
2024-07-07,Residence_11
2024-07-07,Residence_21
2024-07-07,Residence_9
2024-07-07,Residence_10
2024-07-07,Residence_23
2024-07-07,Residence_17
2024-07-07,Residence_7
2024-07-08,Residence_12
2024-07-08,Residence_12
2024-07-08,Residence_27
2024-07-08,Residence_10
2024-07-08,Residence_12
2024-07-08,Residence_4
2024-07-08,Residence_21
2024-07-08,Residence_23
2024-07-08,Residence_4
2024-07-08,Residence_23
2024-07-08,Residence_13
2024-07-08,Residence_4
2024-07-08,Residence_4
2024-07-08,Residence_7
2024-07-08,Residence_11
2024-07-08,Residence_15
2024-07-08,Residence_2
2024-07-08,Residence_4
2024-07-08,Residence_14
2024-07-08,Residence_15
2024-07-08,Residence_25
2024-07-08,Residence_16
2024-07-08,Residence_4
2024-07-08,Residence_18
2024-07-08,Residence_19
2024-07-08,Residence_8
2024-07-08,Residence_9
2024-07-08,Residence_19
2024-07-08,Residence_25
2024-07-09,Residence_9
2024-07-09,Residence_22
2024-07-09,Residence_4
2024-07-09,Residence_7
2024-07-09,Residence_6
2024-07-09,Residence_10
2024-07-09,Residence_5
2024-07-09,Residence_5
2024-07-09,Residence_6
2024-07-09,Residence_12
2024-07-09,Residence_22
2024-07-09,Residence_3
2024-07-09,Residence_4
2024-07-09,Residence_21
2024-07-09,Residence_18
2024-07-09,Residence_18
2024-07-10,Residence_21
2024-07-10,Residence_16
2024-07-10,Residence_6
2024-07-10,Residence_1
2024-07-10,Residence_24
2024-07-10,Residence_17
2024-07-10,Residence_6
2024-07-10,Residence_1
2024-07-10,Residence_22
2024-07-10,Residence_13
2024-07-10,Residence_20
2024-07-10,Residence_20
2024-07-10,Residence_7
2024-07-10,Residence_23
2024-07-10,Residence_15
2024-07-10,Residence_25
2024-07-10,Residence_22
2024-07-10,Residence_22
2024-07-10,Residence_5
2024-07-10,Residence_25
2024-07-10,Residence_26
2024-07-10,Residence_23
2024-07-11,Residence_18
2024-07-11,Residence_17
2024-07-11,Residence_1
2024-07-11,Residence_3
2024-07-11,Residence_4
2024-07-11,Residence_18
2024-07-11,Residence_2
2024-07-11,Residence_20
2024-07-11,Residence_6
2024-07-11,Residence_26
2024-07-12,Residence_4
2024-07-12,Residence_7
2024-07-12,Residence_11
2024-07-12,Residence_12
2024-07-12,Residence_5
2024-07-12,Residence_22
2024-07-12,Residence_2
2024-07-12,Residence_10
2024-07-12,Residence_12
2024-07-12,Residence_23
2024-07-12,Residence_24
2024-07-12,Residence_9
2024-07-12,Residence_16
2024-07-12,Residence_15
2024-07-12,Residence_15
2024-07-12,Residence_7
2024-07-12,Residence_19
2024-07-12,Residence_8
2024-07-13,Residence_19
2024-07-13,Residence_8
2024-07-13,Residence_13
2024-07-13,Residence_24
2024-07-13,Residence_5
2024-07-13,Residence_25
2024-07-13,Residence_8
2024-07-13,Residence_7
2024-07-13,Residence_18
2024-07-13,Residence_12
2024-07-13,Residence_20
2024-07-14,Residence_17
2024-07-14,Residence_3
2024-07-14,Residence_10
2024-07-14,Residence_11
2024-07-14,Residence_27
2024-07-14,Residence_11
2024-07-14,Residence_11
2024-07-14,Residence_21
2024-07-14,Residence_25
2024-07-14,Residence_11
2024-07-14,Residence_19
2024-07-14,Residence_13
2024-07-14,Residence_6
2024-07-14,Residence_13
2024-07-14,Residence_22
2024-07-14,Residence_7
2024-07-14,Residence_24
2024-07-14,Residence_24
2024-07-14,Residence_21
2024-07-14,Residence_8
2024-07-14,Residence_11
2024-07-14,Residence_24
2024-07-14,Residence_2
2024-07-15,Residence_2
2024-07-15,Residence_27
2024-07-15,Residence_4
2024-07-15,Residence_9
2024-07-15,Residence_24
2024-07-15,Residence_6
2024-07-15,Residence_22
2024-07-15,Residence_4
2024-07-15,Residence_13
2024-07-15,Residence_2
2024-07-15,Residence_5
2024-07-15,Residence_3
2024-07-15,Residence_22
2024-07-15,Residence_1
2024-07-15,Residence_2
2024-07-15,Residence_21
2024-07-16,Residence_6
2024-07-16,Residence_7
2024-07-16,Residence_13
2024-07-16,Residence_19
2024-07-16,Residence_13
2024-07-16,Residence_12
2024-07-16,Residence_11
2024-07-16,Residence_3
2024-07-16,Residence_26
2024-07-16,Residence_22
2024-07-16,Residence_2
2024-07-16,Residence_26
2024-07-16,Residence_1
2024-07-16,Residence_25
2024-07-16,Residence_14
2024-07-16,Residence_11
2024-07-17,Residence_1
2024-07-17,Residence_19
2024-07-17,Residence_20
2024-07-17,Residence_5
2024-07-17,Residence_13
2024-07-17,Residence_11
2024-07-17,Residence_8
2024-07-17,Residence_14
2024-07-17,Residence_25
2024-07-17,Residence_21
2024-07-17,Residence_13
2024-07-17,Residence_17
2024-07-17,Residence_1
2024-07-17,Residence_17
2024-07-17,Residence_16
2024-07-17,Residence_2
2024-07-17,Residence_25
2024-07-17,Residence_19
2024-07-18,Residence_16
2024-07-18,Residence_6
2024-07-18,Residence_23
2024-07-18,Residence_9
2024-07-18,Residence_15
2024-07-18,Residence_13
2024-07-18,Residence_11
2024-07-18,Residence_18
2024-07-18,Residence_9
2024-07-18,Residence_25
2024-07-19,Residence_15
2024-07-19,Residence_25
2024-07-19,Residence_3
2024-07-19,Residence_1
2024-07-19,Residence_26
2024-07-19,Residence_8
2024-07-19,Residence_10
2024-07-19,Residence_17
2024-07-19,Residence_26
2024-07-19,Residence_15
2024-07-19,Residence_8
2024-07-19,Residence_21
2024-07-19,Residence_11
2024-07-19,Residence_7
2024-07-19,Residence_2
2024-07-19,Residence_14
2024-07-19,Residence_26
2024-07-19,Residence_10
2024-07-19,Residence_14
2024-07-19,Residence_20
2024-07-19,Residence_4
2024-07-19,Residence_5
2024-07-19,Residence_15
2024-07-19,Residence_27
2024-07-20,Residence_17
2024-07-20,Residence_25
2024-07-20,Residence_10
2024-07-20,Residence_27
2024-07-20,Residence_14
2024-07-20,Residence_18
2024-07-20,Residence_1
2024-07-20,Residence_4
2024-07-20,Residence_3
2024-07-20,Residence_24
2024-07-20,Residence_18
2024-07-20,Residence_1
2024-07-20,Residence_15
2024-07-20,Residence_22
2024-07-20,Residence_5
2024-07-20,Residence_16
2024-07-20,Residence_27
2024-07-20,Residence_6
2024-07-20,Residence_5
2024-07-20,Residence_3
2024-07-20,Residence_21
2024-07-20,Residence_26
2024-07-21,Residence_23
2024-07-21,Residence_3
2024-07-21,Residence_12
2024-07-21,Residence_15
2024-07-21,Residence_14
2024-07-21,Residence_8
2024-07-21,Residence_4
2024-07-21,Residence_1
2024-07-21,Residence_5
2024-07-21,Residence_18
2024-07-21,Residence_15
2024-07-21,Residence_6
2024-07-21,Residence_8
2024-07-21,Residence_8
2024-07-21,Residence_4
2024-07-21,Residence_17
2024-07-21,Residence_13
2024-07-21,Residence_7
2024-07-21,Residence_26
2024-07-21,Residence_7
2024-07-21,Residence_19
2024-07-21,Residence_14
2024-07-21,Residence_11
2024-07-21,Residence_7
2024-07-21,Residence_21
2024-07-21,Residence_16
2024-07-21,Residence_15
2024-07-21,Residence_27
2024-07-22,Residence_15
2024-07-22,Residence_6
2024-07-22,Residence_21
2024-07-22,Residence_15
2024-07-22,Residence_8
2024-07-22,Residence_26
2024-07-22,Residence_13
2024-07-22,Residence_22
2024-07-22,Residence_4
2024-07-22,Residence_22
2024-07-22,Residence_19
2024-07-22,Residence_23
2024-07-22,Residence_26
2024-07-23,Residence_11
2024-07-23,Residence_24
2024-07-23,Residence_20
2024-07-23,Residence_19
2024-07-23,Residence_16
2024-07-23,Residence_3
2024-07-23,Residence_5
2024-07-23,Residence_10
2024-07-23,Residence_14
2024-07-23,Residence_11
2024-07-23,Residence_11
2024-07-23,Residence_23
2024-07-23,Residence_6
2024-07-23,Residence_24
2024-07-23,Residence_1
2024-07-23,Residence_4
2024-07-23,Residence_2
2024-07-23,Residence_8
2024-07-23,Residence_27
2024-07-23,Residence_11
2024-07-23,Residence_8
2024-07-24,Residence_3
2024-07-24,Residence_10
2024-07-24,Residence_14
2024-07-24,Residence_22
2024-07-24,Residence_12
2024-07-24,Residence_17
2024-07-24,Residence_24
2024-07-24,Residence_11
2024-07-24,Residence_19
2024-07-24,Residence_26
2024-07-24,Residence_8
2024-07-25,Residence_4
2024-07-25,Residence_18
2024-07-25,Residence_10
2024-07-25,Residence_14
2024-07-25,Residence_8
2024-07-25,Residence_10
2024-07-25,Residence_14
2024-07-25,Residence_19
2024-07-25,Residence_27
2024-07-25,Residence_22
2024-07-25,Residence_10
2024-07-25,Residence_12
2024-07-25,Residence_6
2024-07-25,Residence_19
2024-07-25,Residence_7
2024-07-25,Residence_1
2024-07-25,Residence_3
2024-07-26,Residence_21
2024-07-26,Residence_8
2024-07-26,Residence_6
2024-07-26,Residence_2
2024-07-26,Residence_7
2024-07-26,Residence_22
2024-07-26,Residence_11
2024-07-26,Residence_26
2024-07-26,Residence_21
2024-07-26,Residence_16
2024-07-26,Residence_10
2024-07-26,Residence_18
2024-07-26,Residence_18
2024-07-26,Residence_23
2024-07-26,Residence_13
2024-07-26,Residence_12
2024-07-26,Residence_14
2024-07-26,Residence_14
2024-07-26,Residence_25
2024-07-26,Residence_8
2024-07-26,Residence_11
2024-07-26,Residence_27
2024-07-26,Residence_21
2024-07-27,Residence_15
2024-07-27,Residence_7
2024-07-27,Residence_25
2024-07-27,Residence_27
2024-07-27,Residence_27
2024-07-27,Residence_23
2024-07-27,Residence_1
2024-07-27,Residence_21
2024-07-27,Residence_22
2024-07-27,Residence_19
2024-07-27,Residence_26
2024-07-27,Residence_4
2024-07-27,Residence_15
2024-07-27,Residence_15
2024-07-27,Residence_17
2024-07-27,Residence_24
2024-07-27,Residence_17
2024-07-27,Residence_12
2024-07-27,Residence_7
2024-07-27,Residence_14
2024-07-27,Residence_9
2024-07-27,Residence_23
2024-07-27,Residence_23
2024-07-27,Residence_21
2024-07-27,Residence_4
2024-07-27,Residence_17
2024-07-27,Residence_4
2024-07-27,Residence_9
2024-07-27,Residence_3
2024-07-27,Residence_10
2024-07-28,Residence_24
2024-07-28,Residence_24
2024-07-28,Residence_22
2024-07-28,Residence_14
2024-07-28,Residence_14
2024-07-28,Residence_15
2024-07-28,Residence_23
2024-07-28,Residence_4
2024-07-28,Residence_11
2024-07-28,Residence_4
2024-07-28,Residence_9
2024-07-28,Residence_17
2024-07-28,Residence_27
2024-07-28,Residence_13
2024-07-28,Residence_2
2024-07-28,Residence_3
2024-07-28,Residence_5
2024-07-28,Residence_21
2024-07-28,Residence_21
2024-07-28,Residence_17
2024-07-28,Residence_8
2024-07-28,Residence_21
2024-07-28,Residence_14
2024-07-28,Residence_3
2024-07-28,Residence_23
2024-07-28,Residence_16
2024-07-28,Residence_19
2024-07-29,Residence_6
2024-07-29,Residence_11
2024-07-29,Residence_2
2024-07-29,Residence_26
2024-07-29,Residence_7
2024-07-29,Residence_17
2024-07-29,Residence_11
2024-07-29,Residence_4
2024-07-29,Residence_21
2024-07-29,Residence_25
2024-07-29,Residence_27
2024-07-29,Residence_2
2024-07-29,Residence_10
2024-07-30,Residence_25
2024-07-30,Residence_8
2024-07-30,Residence_19
2024-07-30,Residence_24
2024-07-30,Residence_5
2024-07-30,Residence_1
2024-07-30,Residence_13
2024-07-30,Residence_3
2024-07-30,Residence_15
2024-07-30,Residence_22
2024-07-30,Residence_3
2024-07-30,Residence_13
2024-07-30,Residence_12
2024-07-30,Residence_23
2024-07-30,Residence_10
2024-07-30,Residence_5
2024-07-30,Residence_8
2024-07-30,Residence_23
2024-07-30,Residence_14
2024-07-30,Residence_3
2024-07-31,Residence_4
2024-07-31,Residence_15
2024-07-31,Residence_2
2024-07-31,Residence_23
2024-07-31,Residence_18
2024-07-31,Residence_23
2024-07-31,Residence_3
2024-07-31,Residence_8
2024-07-31,Residence_13
2024-07-31,Residence_21
2024-07-31,Residence_10
2024-07-31,Residence_14
2024-07-31,Residence_14
2024-07-31,Residence_14
2024-07-31,Residence_24
2024-07-31,Residence_6
2024-07-31,Residence_1
2024-07-31,Residence_23
2024-07-31,Residence_26
2024-07-31,Residence_7
2024-07-31,Residence_24
2024-07-31,Residence_13
2024-07-31,Residence_2
2024-07-31,Residence_9
2024-07-31,Residence_27
2024-07-31,Residence_6
2024-08-01,Residence_10
2024-08-01,Residence_5
2024-08-01,Residence_7
2024-08-01,Residence_6
2024-08-01,Residence_20
2024-08-01,Residence_9
2024-08-01,Residence_2
2024-08-01,Residence_7
2024-08-01,Residence_3
2024-08-01,Residence_2
2024-08-01,Residence_14
2024-08-01,Residence_18
2024-08-02,Residence_13
2024-08-02,Residence_25
2024-08-02,Residence_21
2024-08-02,Residence_19
2024-08-02,Residence_1
2024-08-02,Residence_14
2024-08-02,Residence_23
2024-08-02,Residence_1
2024-08-02,Residence_3
2024-08-02,Residence_22
2024-08-02,Residence_12
2024-08-02,Residence_3
2024-08-02,Residence_23
2024-08-02,Residence_24
2024-08-02,Residence_21
2024-08-02,Residence_25
2024-08-02,Residence_26
2024-08-03,Residence_22
2024-08-03,Residence_14
2024-08-03,Residence_10
2024-08-03,Residence_19
2024-08-03,Residence_19
2024-08-03,Residence_2
2024-08-03,Residence_9
2024-08-03,Residence_10
2024-08-03,Residence_2
2024-08-03,Residence_9
2024-08-03,Residence_18
2024-08-03,Residence_17
2024-08-03,Residence_21
2024-08-03,Residence_13
2024-08-03,Residence_25
2024-08-03,Residence_26
2024-08-03,Residence_25
2024-08-04,Residence_3
2024-08-04,Residence_24
2024-08-04,Residence_24
2024-08-04,Residence_11
2024-08-04,Residence_26
2024-08-04,Residence_16
2024-08-04,Residence_16
2024-08-04,Residence_18
2024-08-04,Residence_6
2024-08-04,Residence_18
2024-08-04,Residence_14
2024-08-04,Residence_19
2024-08-04,Residence_21
2024-08-04,Residence_1
2024-08-05,Residence_4
2024-08-05,Residence_18
2024-08-05,Residence_16
2024-08-05,Residence_24
2024-08-05,Residence_27
2024-08-05,Residence_27
2024-08-05,Residence_25
2024-08-05,Residence_17
2024-08-05,Residence_26
2024-08-05,Residence_20
2024-08-05,Residence_17
2024-08-05,Residence_4
2024-08-05,Residence_9
2024-08-05,Residence_15
2024-08-05,Residence_26
2024-08-05,Residence_10
2024-08-05,Residence_9
2024-08-05,Residence_15
2024-08-06,Residence_24
2024-08-06,Residence_16
2024-08-06,Residence_19
2024-08-06,Residence_13
2024-08-06,Residence_24
2024-08-06,Residence_5
2024-08-06,Residence_1
2024-08-06,Residence_25
2024-08-06,Residence_1
2024-08-06,Residence_17
2024-08-06,Residence_17
2024-08-06,Residence_22
2024-08-06,Residence_15
2024-08-06,Residence_13
2024-08-06,Residence_11
2024-08-06,Residence_23
2024-08-06,Residence_8
2024-08-06,Residence_20
2024-08-06,Residence_11
2024-08-06,Residence_21
2024-08-06,Residence_1
2024-08-06,Residence_4
2024-08-06,Residence_21
2024-08-06,Residence_2
2024-08-06,Residence_24
2024-08-06,Residence_22
2024-08-06,Residence_7
2024-08-07,Residence_24
2024-08-07,Residence_15
2024-08-07,Residence_18
2024-08-07,Residence_17
2024-08-07,Residence_11
2024-08-07,Residence_14
2024-08-07,Residence_23
2024-08-07,Residence_19
2024-08-07,Residence_22
2024-08-07,Residence_23
2024-08-07,Residence_1
2024-08-07,Residence_17
2024-08-07,Residence_15
2024-08-08,Residence_7
2024-08-08,Residence_22
2024-08-08,Residence_17
2024-08-08,Residence_17
2024-08-08,Residence_26
2024-08-08,Residence_3
2024-08-08,Residence_14
2024-08-08,Residence_7
2024-08-08,Residence_22
2024-08-08,Residence_9
2024-08-08,Residence_3
2024-08-08,Residence_22
2024-08-08,Residence_25
2024-08-08,Residence_25
2024-08-08,Residence_12
2024-08-08,Residence_11
2024-08-08,Residence_11
2024-08-08,Residence_24
2024-08-08,Residence_3
2024-08-08,Residence_1
2024-08-08,Residence_3
2024-08-08,Residence_8
2024-08-08,Residence_15
2024-08-08,Residence_19
2024-08-08,Residence_9
2024-08-08,Residence_9
2024-08-09,Residence_24
2024-08-09,Residence_24
2024-08-09,Residence_19
2024-08-09,Residence_11
2024-08-09,Residence_24
2024-08-09,Residence_5
2024-08-09,Residence_11
2024-08-09,Residence_11
2024-08-09,Residence_12
2024-08-09,Residence_14
2024-08-09,Residence_24
2024-08-09,Residence_1
2024-08-10,Residence_22
2024-08-10,Residence_27
2024-08-10,Residence_3
2024-08-10,Residence_17
2024-08-10,Residence_1
2024-08-10,Residence_1
2024-08-10,Residence_26
2024-08-10,Residence_12
2024-08-10,Residence_10
2024-08-10,Residence_15
2024-08-10,Residence_16
2024-08-10,Residence_11
2024-08-10,Residence_12
2024-08-10,Residence_26
2024-08-10,Residence_23
2024-08-10,Residence_12
2024-08-10,Residence_9
2024-08-10,Residence_12
2024-08-11,Residence_4
2024-08-11,Residence_10
2024-08-11,Residence_26
2024-08-11,Residence_11
2024-08-11,Residence_3
2024-08-11,Residence_13
2024-08-11,Residence_14
2024-08-11,Residence_22
2024-08-11,Residence_11
2024-08-11,Residence_1
2024-08-11,Residence_2
2024-08-11,Residence_16
2024-08-11,Residence_26
2024-08-11,Residence_27
2024-08-11,Residence_2
2024-08-11,Residence_18
2024-08-11,Residence_3
2024-08-11,Residence_21
2024-08-11,Residence_21
2024-08-11,Residence_18
2024-08-12,Residence_20
2024-08-12,Residence_1
2024-08-12,Residence_22
2024-08-12,Residence_25
2024-08-12,Residence_4
2024-08-12,Residence_16
2024-08-12,Residence_12
2024-08-12,Residence_13
2024-08-12,Residence_12
2024-08-12,Residence_18
2024-08-12,Residence_10
2024-08-12,Residence_2
2024-08-12,Residence_15
2024-08-12,Residence_17
2024-08-12,Residence_4
2024-08-12,Residence_14
2024-08-12,Residence_24
2024-08-12,Residence_6
2024-08-12,Residence_4
2024-08-12,Residence_13
2024-08-12,Residence_26
2024-08-12,Residence_7
2024-08-12,Residence_17
2024-08-12,Residence_6
2024-08-12,Residence_12
2024-08-12,Residence_17
2024-08-12,Residence_12
2024-08-12,Residence_1
2024-08-12,Residence_7
2024-08-13,Residence_7
2024-08-13,Residence_17
2024-08-13,Residence_25
2024-08-13,Residence_2
2024-08-13,Residence_11
2024-08-13,Residence_16
2024-08-13,Residence_18
2024-08-13,Residence_1
2024-08-13,Residence_25
2024-08-13,Residence_12
2024-08-13,Residence_15
2024-08-13,Residence_19
2024-08-13,Residence_4
2024-08-13,Residence_17
2024-08-13,Residence_7
2024-08-13,Residence_23
2024-08-13,Residence_16
2024-08-13,Residence_4
2024-08-13,Residence_26
2024-08-13,Residence_26
2024-08-13,Residence_8
2024-08-14,Residence_10
2024-08-14,Residence_1
2024-08-14,Residence_2
2024-08-14,Residence_17
2024-08-14,Residence_11
2024-08-14,Residence_4
2024-08-14,Residence_6
2024-08-14,Residence_12
2024-08-14,Residence_10
2024-08-14,Residence_3
2024-08-14,Residence_16
2024-08-14,Residence_19
2024-08-14,Residence_17
2024-08-14,Residence_8
2024-08-14,Residence_23
2024-08-14,Residence_5
2024-08-14,Residence_24
2024-08-14,Residence_24
2024-08-14,Residence_11
2024-08-14,Residence_12
2024-08-14,Residence_26
2024-08-14,Residence_5
2024-08-14,Residence_18
2024-08-14,Residence_3
2024-08-14,Residence_5
2024-08-14,Residence_6
2024-08-14,Residence_8
2024-08-14,Residence_13
2024-08-14,Residence_21
2024-08-15,Residence_26
2024-08-15,Residence_6
2024-08-15,Residence_17
2024-08-15,Residence_11
2024-08-15,Residence_21
2024-08-15,Residence_16
2024-08-15,Residence_16
2024-08-15,Residence_10
2024-08-15,Residence_24
2024-08-15,Residence_2
2024-08-16,Residence_24
2024-08-16,Residence_1
2024-08-16,Residence_5
2024-08-16,Residence_12
2024-08-16,Residence_20
2024-08-16,Residence_17
2024-08-16,Residence_7
2024-08-16,Residence_1
2024-08-16,Residence_9
2024-08-16,Residence_1
2024-08-16,Residence_2
2024-08-16,Residence_23
2024-08-16,Residence_16
2024-08-16,Residence_12
2024-08-16,Residence_24
2024-08-16,Residence_19
2024-08-16,Residence_1
2024-08-17,Residence_6
2024-08-17,Residence_26
2024-08-17,Residence_6
2024-08-17,Residence_13
2024-08-17,Residence_8
2024-08-17,Residence_17
2024-08-17,Residence_21
2024-08-17,Residence_19
2024-08-17,Residence_6
2024-08-17,Residence_24
2024-08-17,Residence_22
2024-08-17,Residence_22
2024-08-17,Residence_19
2024-08-17,Residence_23
2024-08-17,Residence_16
2024-08-17,Residence_19
2024-08-17,Residence_13
2024-08-17,Residence_11
2024-08-17,Residence_15
2024-08-17,Residence_6
2024-08-17,Residence_17
2024-08-17,Residence_24
2024-08-17,Residence_8
2024-08-17,Residence_11
2024-08-18,Residence_16
2024-08-18,Residence_2
2024-08-18,Residence_12
2024-08-18,Residence_1
2024-08-18,Residence_23
2024-08-18,Residence_21
2024-08-18,Residence_13
2024-08-18,Residence_9
2024-08-18,Residence_24
2024-08-18,Residence_19
